"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Adaxial","Somite1","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," ","Median ch0","Median ch1"," "," ","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","","","","",""
"4964","4964","","2","20","1296.0940684981733","106.14440889697511","263.1820696735266","3.5609214536409874","1440.5","106.0","520.744669754786","389.2089075300762","160.97217631069765","2.6333125430607995","557618.0","44863.0","43","97","0","1","0"
"4965","4965","","2","19","1373.6527349333824","106.87028955841575","203.96505981773353","3.819557590529135","1426.5","107.0","518.783333579887","388.0079398603927","158.46821531678086","2.6333125430607995","594343.0","45410.0","43","97","0","1","0"
"4966","4966","714.3592471281258","2","18","1427.0172902037598","106.22087762719053","261.40639978652064","3.5604253583205203","1498.0","106.0","518.034416484474","387.2988999799008","157.87236104934993","2.6333125430607995","605424.0","44281.0","43","97","0","1","0"
"4967","4967","717.7579648195837","2","17","1437.0232131183361","106.458073307656","263.71130537252805","3.4708870752850522","1458.0","106.5","515.2184368025063","386.1864189523431","157.40089965479243","2.6333125430607995","626438.0","45396.0","43","97","0","1","0"
"4968","4968","645.4302612262117","2","16","1380.6178030991264","106.46067523508353","246.25386716096685","3.7533530840697247","1428.0","106.0","513.5613016252515","386.1426294401391","157.45589692843623","2.6333125430607995","602612.0","45541.0","43","97","0","1","0"
"4969","4969","640.8255724944397","2","15","1387.2207348060738","106.36586214420234","244.13859579492888","3.6372791097634565","1461.5","106.0","511.420731811938","385.3105285072682","156.83241752714912","2.6333125430607995","596203.0","45390.0","43","97","0","1","0"
"4970","4970","754.5388597191578","2","14","1494.6277670597601","106.62545096120598","296.8237055118792","3.6370691313917907","1597.0","106.0","509.97045702657493","385.42413629210057","155.58617227471566","2.6333125430607995","648760.0","45258.0","43","97","0","1","0"
"4971","4971","748.7069904485074","2","13","1482.3621436466165","106.4940738263947","280.0324871375147","3.5106442494237906","1481.0","106.0","508.35469935452574","384.5024157817265","154.49899195205805","2.6333125430607995","646206.0","45184.0","43","97","0","1","0"
"4972","4972","700.6115266476713","2","12","1430.4114673430697","106.45557203803229","285.72116218259447","3.8252793354625236","1475.0","106.0","506.3979781804415","382.64345285648676","152.70972779654534","2.6333125430607995","614070.0","44620.0","43","97","0","1","0"
"4973","4973","588.6604271329064","2","11","1396.0917163699614","106.54597937920249","222.51611477784678","3.5751781732843457","1426.5","106.0","505.471484570096","382.6188776447312","153.11595942073316","2.6333125430607995","600489.0","45232.0","43","97","0","1","0"
"4974","4974","598.186714151045","2","10","1492.08192480384","106.34081770591759","198.50100603046107","3.666120991241117","1590.0","106.0","505.09787790831086","382.72845473175465","154.68275360579136","2.6333125430607995","644146.0","44657.0","43","97","0","1","0"
"4975","4975","683.839465809745","2","9","1592.0123018156212","106.8232362223432","198.78049105208152","3.6020675503380453","1664.0","107.0","503.1223932075266","381.51241383874935","151.99799767425725","2.6333125430607995","686890.0","45139.0","43","97","0","1","0"
"4976","4976","647.2603420574931","2","8","1632.1148575817047","106.43175915548787","180.9538001019511","3.5837247006431507","1684.5","106.0","501.0374351436314","380.09472892226194","150.19925434937716","2.6333125430607995","698044.0","44796.0","43","97","0","1","0"
"4977","4977","671.1272439413877","2","7","1632.374118671314","106.29360067386547","184.93415326413498","3.558785672807471","1654.5","106.0","498.9687867985745","379.5407794534584","146.23656066133194","2.6333125430607995","715043.0","45710.0","43","97","0","1","0"
"4978","4978","","2","56","1038.8102225302828","108.82081977579725","95.08342243355887","4.065089675543446","1065.0","108.0","587.2104244700679","391.7078277769838","159.16293469481016","2.393920493691635","337592.0","35180.0","56","61","1","0","0"
"4979","4979","","2","55","1080.7179790695411","108.93165705039311","97.68175646102814","4.157721654191777","1111.0","108.0","584.7460874127348","391.8710191148089","161.11224622544736","2.393920493691635","328095.0","32730.0","56","61","1","0","0"
"4980","4980","","2","54","1049.9678590246317","109.03483116226575","98.44558069183994","4.203347303965491","1093.0","109.0","582.2813943143364","392.0274209297036","162.6716957248213","2.393920493691635","321555.0","33310.0","56","61","1","0","0"
"4981","4981","","2","53","1113.408033404762","109.12921295553043","101.1014525512426","4.184452249725113","1119.0","109.0","578.9077756570504","392.2246493302051","163.84128369926063","2.393920493691635","358862.0","34919.0","56","61","1","0","0"
"4982","4982","","2","52","1241.4108373216852","108.70373131032669","139.2894422475988","4.3821367477384845","1264.0","108.0","576.4427265175865","392.37426162216934","165.01087116737128","2.393920493691635","417234.0","36301.0","56","61","1","0","0"
"4983","4983","","2","51","1202.1095925001778","108.56784207257864","142.7492095574693","4.325001181322977","1203.0","108.0","574.8896154869713","391.7113462325621","166.1941879215359","2.393920493691635","388404.0","34958.0","56","61","1","0","0"
"4984","4984","","2","50","1180.5726864046508","108.56063885117905","115.34383855916475","3.949758278326835","1189.0","109.0","571.0953018539909","392.36877621400953","166.30243768825457","2.393920493691635","392332.0","35907.0","56","61","1","0","0"
"4985","4985","","2","49","1180.407905680405","108.38058177155283","103.59037607220975","4.0064093924653355","1196.0","108.0","567.955361603168","392.37149130913707","166.4108371565165","2.393920493691635","394968.0","35876.0","56","61","1","0","0"
"4986","4986","","2","48","1231.7938667180645","108.32833535974274","134.75179752104415","4.065986770010119","1267.0","109.0","566.647053165325","392.37262259877355","166.45600360162564","2.393920493691635","416747.0","36466.0","56","61","1","0","0"
"4987","4987","","2","47","1237.7814427317498","107.94156422948234","121.83707871565585","4.075544875738289","1231.0","108.0","564.0305677875807","391.98239563314553","166.55997624630263","2.393920493691635","415229.0","35953.0","56","61","1","0","0"
"4988","4988","","2","46","1289.7570646032839","107.51600058060606","107.64602569760291","3.914699800647753","1305.0","107.0","563.1147518810907","391.9831875358911","166.59159275787903","2.393920493691635","430395.0","35691.0","56","61","1","0","0"
"4989","4989","","2","45","1357.9294534145865","107.89896264656173","127.67309745658943","3.9413917063330977","1375.0","107.0","559.8471995340377","393.20628400522924","168.34395859839347","2.393920493691635","439261.0","34636.0","56","61","1","0","0"
"4990","4990","427.6035276829944","2","44","1465.8371912899013","107.47711940081894","153.03030167591325","3.802169094617848","1483.0","107.0","558.4296661392475","392.23368622447146","169.2911420809046","2.393920493691635","486878.0","35605.0","56","61","1","0","0"
"4991","4991","412.62683168671754","2","43","1433.748757614756","107.29165640993563","157.90391095730283","3.8782906118868583","1481.0","107.0","555.8588151742618","391.6523570471536","169.86970183452408","2.393920493691635","470547.0","34672.0","56","61","1","0","0"
"4992","4992","398.2003340732963","2","42","1490.6365318391076","108.12265418745268","126.31121702202444","4.037137340625445","1533.0","108.0","553.4499762185382","391.6392096182228","169.892682455455","2.393920493691635","481822.0","34619.0","56","61","1","0","0"
"4993","4993","407.1660324460678","2","41","1464.1156357274815","107.39434762447391","126.72460956792541","4.123449322468073","1495.0","107.0","549.6783343848191","391.2451409180383","170.804731843048","2.393920493691635","491530.0","35883.0","56","61","1","0","0"
"4994","4994","425.93330511072986","2","40","1493.1598887798555","108.23297817953758","135.99395367789427","4.221170255182936","1537.0","108.0","545.9325692593724","391.5560837356229","171.32869229993577","2.393920493691635","486265.0","34886.0","56","61","1","0","0"
"4995","4995","","2","39","1471.7972178801342","106.85353055411636","122.35144098153233","4.041946971070216","1496.0","107.0","542.2691741354706","391.95174089150606","171.44151859178265","2.393920493691635","470203.0","33796.0","56","61","1","0","0"
"4996","4996","","2","38","1486.6396208175295","107.3620719973979","132.09771213995143","3.754760002655646","1528.0","107.0","538.7368290185891","391.69313567692393","171.57256116321648","2.393920493691635","463142.0","32944.0","56","61","1","0","0"
"4997","4997","","2","37","1495.2448920574966","107.80381377814389","158.42009754374067","4.005328543737618","1542.0","107.0","535.3346572557842","393.3968650578831","171.63088831784583","2.393920493691635","462743.0","32835.0","56","61","1","0","0"
"4998","4998","","2","36","1511.3440707435593","107.41103650861737","148.89723848278217","4.165343752969555","1565.5","107.0","530.8861894038823","394.05486068414876","171.76172130711905","2.393920493691635","464655.0","32657.0","56","61","1","0","0"
"4999","4999","","2","35","1506.6566155494186","107.16559743242436","123.88535497312937","3.73507678744109","1496.0","107.0","526.5685085631176","394.84357302975116","171.88349106706178","2.393920493691635","472059.0","33338.0","56","61","1","0","0"
"5000","5000","","2","34","1479.8308051060799","107.30425241222703","123.08632933836599","3.8579448118013344","1498.0","107.0","521.8582913583527","395.76345461054484","172.0142641757177","2.393920493691635","467699.0","33597.0","56","61","1","0","0"
"5001","5001","316.5817798860746","2","33","1352.9416945491075","107.50695765379278","95.15625840001957","3.783808681821083","1375.0","108.0","525.6625004375359","390.4330945368604","171.4428414931399","2.393920493691635","428910.0","33816.0","84","61","1","0","0"
"5002","5002","302.8251566364764","2","32","1318.696660122217","107.76785273099911","93.54107236021493","3.9300391125154004","1343.0","108.0","524.1196791485611","391.73706697192006","170.43346427535354","2.393920493691635","410603.0","33179.0","84","61","1","0","0"
"5003","5003","271.8655433472927","2","31","1297.7603615106289","107.4430736636521","87.13532863660468","4.0306056483038875","1320.0","107.0","519.3466800571264","391.50966495456","170.60977226934807","2.393920493691635","421552.0","34756.0","84","61","1","0","0"
"5004","5004","291.1587740919158","2","30","1276.2103124363323","107.5646149634463","101.7340385964976","4.198805313839878","1293.0","108.0","517.207535164255","391.5936754718548","170.84551956033425","2.393920493691635","423079.0","35657.0","84","61","1","0","0"
"5005","5005","276.33745351423386","2","29","1243.6097959955557","107.77105625514864","91.60731471713012","3.782647587501947","1251.0","107.0","514.5573709584252","392.7191866704768","168.51765740317842","2.393920493691635","386872.0","33532.0","84","61","1","0","0"
"5006","5006","255.1937667263069","2","28","1287.4517318012672","107.74967631011341","100.17643876979871","3.9519075785264013","1309.0","107.0","510.3837645202389","391.59156969950567","169.71712265466425","2.393920493691635","429794.0","35645.0","84","61","1","0","0"
"5007","5007","315.9029149706201","2","27","1272.7308074643743","107.4199010725936","118.16266874006152","4.004001136803759","1286.0","107.0","509.0859326225551","392.10950778080536","167.04097186592503","2.393920493691635","394631.0","33169.0","84","61","1","0","0"
"5008","5008","303.12351909104405","2","26","1248.7922822309906","107.20314261524697","105.91965732407986","3.677154098134887","1267.0","107.0","507.4690317143734","391.2719373923463","166.95914001389855","2.393920493691635","399950.0","34175.0","84","61","1","0","0"
"5009","5009","282.4729125037881","2","25","1289.6540835838207","108.60455701745592","93.30304975438064","3.9968589171129842","1322.0","109.0","503.33090447749703","389.64252367495675","167.2387493587362","2.393920493691635","407136.0","33971.0","84","61","1","0","0"
"5010","5010","315.25079724326395","2","24","1315.9840256023763","107.74107935412844","117.2729369854951","3.711913709511123","1345.0","107.0","502.9460962714314","389.40787222708127","166.6295839507426","2.393920493691635","438225.0","35676.0","84","61","1","0","0"
"5011","5011","278.79303180813713","2","23","1243.6622405253868","107.55404095672299","100.82490961132115","4.056559750760061","1284.0","107.0","499.78570163049767","387.6574991280927","166.14455825993906","2.393920493691635","410374.0","35053.0","84","61","1","0","0"
"5012","5012","310.56731733185296","2","22","1302.2405373754586","107.06487640840848","102.85606839305918","3.7424582244218634","1344.5","107.0","497.82030870012403","386.80207388161534","165.7344066043733","2.393920493691635","407529.0","33280.0","84","61","1","0","0"
"5013","5013","346.7236872398959","2","21","1328.995630501238","107.28734489398758","104.17608757335925","3.963974473390928","1346.0","107.0","495.1632979824873","385.44650129289397","165.45839914896044","2.393920493691635","423432.0","34118.0","84","61","1","0","0"
"5014","5014","335.84328446142615","2","20","1329.6221899698628","107.31808822739673","114.97378262444221","3.9018102033675115","1364.0","107.0","493.6039176218775","383.6458937359928","166.0772673657547","2.393920493691635","424991.0","34085.0","84","61","1","0","0"
"5015","5015","337.12336565503784","2","19","1316.7334530823919","107.3069913425517","120.8367505244279","4.309069739602084","1319.0","107.0","491.67194627458747","382.3607243241314","165.5785788976615","2.393920493691635","406720.0","33099.0","84","61","1","0","0"
