Label,ID,Link displacement,Link target IDs,Link target IDs,Link velocity
,, ,Source spot id,Target spot id, 
,,(micron),,,(micron/frame)
14853 ? 14854,14648,0.0,14853.0,14854.0,0.0
14854 ? 14855,14649,0.6551723450406210,14854.0,14855.0,0.6551723450406210
14855 ? 14856,14650,0.6578684413086460,14855.0,14856.0,0.6578684413086460
14856 ? 14857,14651,0.6109283892895300,14856.0,14857.0,0.6109283892895300
14857 ? 14858,14652,0.7859549829500070,14857.0,14858.0,0.7859549829500070
14858 ? 14859,14653,0.6022260060309690,14858.0,14859.0,0.6022260060309690
14859 ? 14860,14654,1.305569613937090,14859.0,14860.0,1.305569613937090
14860 ? 14861,14655,2.626071675304900,14860.0,14861.0,2.626071675304900
14861 ? 14862,14656,0.3147573166722600,14861.0,14862.0,0.3147573166722600
14862 ? 14863,14657,0.5626660774339370,14862.0,14863.0,0.5626660774339370
14863 ? 14864,14658,0.9515179031026820,14863.0,14864.0,0.9515179031026820
14864 ? 14865,14659,0.6300890630968800,14864.0,14865.0,0.6300890630968800
14865 ? 14866,14660,2.428583689310510,14865.0,14866.0,2.428583689310510
14866 ? 14867,14661,1.3546414583607100,14866.0,14867.0,1.3546414583607100
14867 ? 14868,14662,0.7706582535053290,14867.0,14868.0,0.7706582535053290
14868 ? 14869,14663,1.6893630801023100,14868.0,14869.0,1.6893630801023100
14869 ? 14870,14664,1.9386309506611700,14869.0,14870.0,1.9386309506611700
14870 ? 14871,14665,0.7913810438641850,14870.0,14871.0,0.7913810438641850
14871 ? 14872,14666,0.0,14871.0,14872.0,0.0
14872 ? 14873,14667,0.0,14872.0,14873.0,0.0
14873 ? 14874,14668,0.7596220559378210,14873.0,14874.0,0.7596220559378210
14874 ? 14875,14669,0.0,14874.0,14875.0,0.0
14875 ? 14876,14670,0.0,14875.0,14876.0,0.0
14876 ? 14877,14671,0.0,14876.0,14877.0,0.0
14877 ? 14878,14672,0.0,14877.0,14878.0,0.0
14878 ? 14879,14673,0.6763123503682320,14878.0,14879.0,0.6763123503682320
14879 ? 14880,14674,0.4517411352424020,14879.0,14880.0,0.4517411352424020
14880 ? 14881,14675,0.0,14880.0,14881.0,0.0
14881 ? 14882,14676,0.8289211262540630,14881.0,14882.0,0.8289211262540630
14882 ? 14883,14677,0.5237420468681840,14882.0,14883.0,0.5237420468681840
14883 ? 14884,14678,1.438897810166430,14883.0,14884.0,1.438897810166430
14884 ? 14885,14679,1.050592947966020,14884.0,14885.0,1.050592947966020
14885 ? 14886,14680,1.9874187226870100,14885.0,14886.0,1.9874187226870100
14886 ? 14887,14681,0.9245236121652780,14886.0,14887.0,0.9245236121652780
14887 ? 14888,14682,0.7607062200407940,14887.0,14888.0,0.7607062200407940
14888 ? 14889,14683,0.0,14888.0,14889.0,0.0
14889 ? 14890,14684,0.3751505934587670,14889.0,14890.0,0.3751505934587670
14890 ? 14891,14685,0.5305430572017450,14890.0,14891.0,0.5305430572017450
14891 ? 14892,14686,0.0,14891.0,14892.0,0.0
14892 ? 14893,14687,0.4517411352424190,14892.0,14893.0,0.4517411352424190
14893 ? 14894,14688,0.6065671262506570,14893.0,14894.0,0.6065671262506570
14894 ? 14895,14689,0.6749496373207460,14894.0,14895.0,0.6749496373207460
14895 ? 14896,14690,0.765777588329215,14895.0,14896.0,0.765777588329215
14896 ? 14897,14691,1.6529934527482200,14896.0,14897.0,1.6529934527482200
14897 ? 14898,14692,0.5174191522965780,14897.0,14898.0,0.5174191522965780
14898 ? 14899,14693,0.9964506800897600,14898.0,14899.0,0.9964506800897600
14899 ? 14900,14694,0.1819177448812300,14899.0,14900.0,0.1819177448812300
14900 ? 14901,14695,1.3015782779812900,14900.0,14901.0,1.3015782779812900
14901 ? 14902,14696,1.7819590256223800,14901.0,14902.0,1.7819590256223800
14902 ? 14903,14697,1.1250339994783900,14902.0,14903.0,1.1250339994783900
14903 ? 14904,14698,1.4187502251109200,14903.0,14904.0,1.4187502251109200
14904 ? 14905,14699,1.8192194532398400,14904.0,14905.0,1.8192194532398400
14905 ? 14906,14700,0.7423724195572150,14905.0,14906.0,0.7423724195572150
14906 ? 14907,14701,0.2251002371316550,14906.0,14907.0,0.2251002371316550
14907 ? 14908,14702,0.85930065808055,14907.0,14908.0,0.85930065808055
14908 ? 14909,14703,1.0278652517732900,14908.0,14909.0,1.0278652517732900
14909 ? 14910,14704,2.0187899458634100,14909.0,14910.0,2.0187899458634100
14910 ? 14911,14705,0.6691166061579720,14910.0,14911.0,0.6691166061579720
14911 ? 14912,14706,1.4996822768172800,14911.0,14912.0,1.4996822768172800
14912 ? 14913,14707,0.6141699065931040,14912.0,14913.0,0.6141699065931040
14913 ? 14914,14708,0.0,14913.0,14914.0,0.0
14914 ? 14915,14709,0.9710878875836140,14914.0,14915.0,0.9710878875836140
14915 ? 14916,14710,0.8296978548546450,14915.0,14916.0,0.8296978548546450
14916 ? 14917,14711,1.0007588243980900,14916.0,14917.0,1.0007588243980900
14917 ? 14918,14712,1.0857092643817900,14917.0,14918.0,1.0857092643817900
14918 ? 14919,14713,0.6866628304384820,14918.0,14919.0,0.6866628304384820
14919 ? 14920,14714,0.46370734197916300,14919.0,14920.0,0.46370734197916300
14920 ? 14921,14715,0.8636615246693280,14920.0,14921.0,0.8636615246693280
14921 ? 14922,14716,0.0,14921.0,14922.0,0.0
14922 ? 14923,14717,0.9212548598896950,14922.0,14923.0,0.9212548598896950
14923 ? 14924,14718,0.6797615213085100,14923.0,14924.0,0.6797615213085100
14924 ? 14925,14719,0.2516586686319400,14924.0,14925.0,0.2516586686319400
14925 ? 14926,14720,0.0,14925.0,14926.0,0.0
14926 ? 14927,14721,1.098660528701560,14926.0,14927.0,1.098660528701560
14927 ? 14928,14722,0.0,14927.0,14928.0,0.0
14928 ? 14929,14723,0.5931651704468350,14928.0,14929.0,0.5931651704468350
14929 ? 14930,14724,0.0,14929.0,14930.0,0.0
14930 ? 14931,14725,1.2624142538587100,14930.0,14931.0,1.2624142538587100
14931 ? 14932,14726,0.7768703100668800,14931.0,14932.0,0.7768703100668800
14932 ? 14933,14727,0.8353613871879340,14932.0,14933.0,0.8353613871879340
14933 ? 14934,14728,0.6866628304384890,14933.0,14934.0,0.6866628304384890
14934 ? 14935,14729,0.5906897016219700,14934.0,14935.0,0.5906897016219700
14935 ? 14936,14730,0.48554394379183200,14935.0,14936.0,0.48554394379183200
14936 ? 14937,14731,0.3501307171664870,14936.0,14937.0,0.3501307171664870
14937 ? 14938,14732,0.706962653375736,14937.0,14938.0,0.706962653375736
14938 ? 14939,14733,0.0,14938.0,14939.0,0.0
14939 ? 14940,14734,0.0,14939.0,14940.0,0.0
14949 ? 14950,14735,0.7547204908824010,14949.0,14950.0,0.7547204908824010
14950 ? 14951,14736,0.6153301938433420,14950.0,14951.0,0.6153301938433420
14951 ? 14952,14737,1.385102483995260,14951.0,14952.0,1.385102483995260
14952 ? 14941,14738,0.9226259064051820,14952.0,14941.0,0.9226259064051820
14941 ? 15826,14739,1.2138974920324700,14941.0,15826.0,1.2138974920324700
15826 ? 15827,14740,1.3314886603608300,15826.0,15827.0,1.3314886603608300
15827 ? 15828,14741,1.0091793110223100,15827.0,15828.0,1.0091793110223100
15828 ? 15829,14742,0.8409955768723790,15828.0,15829.0,0.8409955768723790
15829 ? 15830,14743,0.8112283956827620,15829.0,15830.0,0.8112283956827620
15830 ? 15831,14744,0.597305110604559,15830.0,15831.0,0.597305110604559
15831 ? 15832,14745,1.9271109473999000,15831.0,15832.0,1.9271109473999000
15832 ? 15833,14746,0.6314811124612220,15832.0,15833.0,0.6314811124612220
15833 ? 15834,14747,1.101026775252620,15833.0,15834.0,1.101026775252620
15834 ? 15835,14748,0.9410303165952820,15834.0,15835.0,0.9410303165952820
15835 ? 15836,14749,2.050815257400450,15835.0,15836.0,2.050815257400450
15836 ? 15837,14750,0.6875535938090960,15836.0,15837.0,0.6875535938090960
15837 ? 15838,14751,0.8033485149198200,15837.0,15838.0,0.8033485149198200
15838 ? 15839,14752,0.8243804848630220,15838.0,15839.0,0.8243804848630220
15839 ? 15840,14753,0.3775364324420600,15839.0,15840.0,0.3775364324420600
15840 ? 15841,14754,1.3240594695771000,15840.0,15841.0,1.3240594695771000
15841 ? 15842,14755,0.5984184959307800,15841.0,15842.0,0.5984184959307800
15842 ? 15843,14756,0.7442016571150420,15842.0,15843.0,0.7442016571150420
15843 ? 15844,14757,0.6212477940604960,15843.0,15844.0,0.6212477940604960
15844 ? 15845,14758,0.5350860381634640,15844.0,15845.0,0.5350860381634640
15845 ? 15846,14759,0.5145236575547440,15845.0,15846.0,0.5145236575547440
11847 ? 11848,14760,0.0,11847.0,11848.0,0.0
15847 ? 15848,14761,0.9033691204457070,15847.0,15848.0,0.9033691204457070
15848 ? 13768,14762,1.0010393904523000,15848.0,13768.0,1.0010393904523000
13768 ? 13769,14763,0.7145725589690940,13768.0,13769.0,0.7145725589690940
13769 ? 13770,14764,1.263197755242190,13769.0,13770.0,1.263197755242190
13754 ? 13755,14765,1.914450254230590,13754.0,13755.0,1.914450254230590
13755 ? 13756,14766,0.0,13755.0,13756.0,0.0
13756 ? 13757,14767,1.2206996259002600,13756.0,13757.0,1.2206996259002600
13749 ? 13750,14768,0.0,13749.0,13750.0,0.0
13750 ? 13751,14769,0.7145725589691180,13750.0,13751.0,0.7145725589691180
13751 ? 13752,14770,0.3994582041777240,13751.0,13752.0,0.3994582041777240
13752 ? 13753,14771,0.6239736619434520,13752.0,13753.0,0.6239736619434520
13753 ? 13754,14772,0.6588033475377050,13753.0,13754.0,0.6588033475377050
13766 ? 14961,14773,1.2535077744515000,13766.0,14961.0,1.2535077744515000
14961 ? 14962,14774,1.086643796719120,14961.0,14962.0,1.086643796719120
14962 ? 14963,14775,0.0,14962.0,14963.0,0.0
14963 ? 14964,14776,3.2843141636296700,14963.0,14964.0,3.2843141636296700
14964 ? 14965,14777,1.6681864356457400,14964.0,14965.0,1.6681864356457400
14965 ? 14966,14778,0.8239953965261790,14965.0,14966.0,0.8239953965261790
14966 ? 14967,14779,0.0,14966.0,14967.0,0.0
14967 ? 14968,14780,0.5046746887802410,14967.0,14968.0,0.5046746887802410
14968 ? 14969,14781,0.699857872240756,14968.0,14969.0,0.699857872240756
14969 ? 14970,14782,0.0,14969.0,14970.0,0.0
14970 ? 14971,14783,0.0,14970.0,14971.0,0.0
14971 ? 14972,14784,0.0,14971.0,14972.0,0.0
14972 ? 14973,14785,0.0,14972.0,14973.0,0.0
14973 ? 14974,14786,0.0,14973.0,14974.0,0.0
14974 ? 14975,14787,1.2061829239678100,14974.0,14975.0,1.2061829239678100
14975 ? 14976,14788,0.8014720768258490,14975.0,14976.0,0.8014720768258490
14976 ? 14977,14789,0.28805340751353900,14976.0,14977.0,0.28805340751353900
14977 ? 14978,14790,1.528258274385630,14977.0,14978.0,1.528258274385630
14978 ? 14979,14791,0.0,14978.0,14979.0,0.0
14979 ? 14980,14792,0.0,14979.0,14980.0,0.0
14980 ? 14981,14793,0.0,14980.0,14981.0,0.0
14981 ? 14982,14794,1.195917656323030,14981.0,14982.0,1.195917656323030
14982 ? 14983,14795,0.4381803375372130,14982.0,14983.0,0.4381803375372130
14983 ? 14984,14796,0.7629871397974480,14983.0,14984.0,0.7629871397974480
14984 ? 14985,14797,0.7865750154969360,14984.0,14985.0,0.7865750154969360
14985 ? 14986,14798,0.5727651884141370,14985.0,14986.0,0.5727651884141370
14986 ? 14987,14799,2.371064582509760,14986.0,14987.0,2.371064582509760
14987 ? 14988,14800,0.6351090872369830,14987.0,14988.0,0.6351090872369830
14988 ? 14989,14801,2.6560127752441800,14988.0,14989.0,2.6560127752441800
14989 ? 14990,14802,0.4116538981866160,14989.0,14990.0,0.4116538981866160
14990 ? 14991,14803,2.5297152240875200,14990.0,14991.0,2.5297152240875200
14991 ? 14992,14804,0.29532297321621100,14991.0,14992.0,0.29532297321621100
14992 ? 14993,14805,0.4110909968060780,14992.0,14993.0,0.4110909968060780
14993 ? 14994,14806,2.4622627597474700,14993.0,14994.0,2.4622627597474700
14994 ? 14995,14807,1.3975448656139600,14994.0,14995.0,1.3975448656139600
14995 ? 14996,14808,0.8915043662873410,14995.0,14996.0,0.8915043662873410
14996 ? 14997,14809,0.3297798375243930,14996.0,14997.0,0.3297798375243930
14997 ? 14998,14810,1.3448512407947700,14997.0,14998.0,1.3448512407947700
14998 ? 14999,14811,1.9522451716228200,14998.0,14999.0,1.9522451716228200
14999 ? 15000,14812,0.9338523523614310,14999.0,15000.0,0.9338523523614310
15000 ? 15001,14813,1.2008822905578700,15000.0,15001.0,1.2008822905578700
15001 ? 15002,14814,0.9389017903363290,15001.0,15002.0,0.9389017903363290
15002 ? 15003,14815,0.7957543742985270,15002.0,15003.0,0.7957543742985270
15003 ? 15004,14816,0.24416158128856400,15003.0,15004.0,0.24416158128856400
15004 ? 15005,14817,2.7706055471203000,15004.0,15005.0,2.7706055471203000
15005 ? 15006,14818,0.9373267053237960,15005.0,15006.0,0.9373267053237960
15006 ? 15007,14819,0.8691080662442060,15006.0,15007.0,0.8691080662442060
15007 ? 15008,14820,1.3594404861761900,15007.0,15008.0,1.3594404861761900
15008 ? 15009,14821,1.1951373935280400,15008.0,15009.0,1.1951373935280400
15009 ? 15010,14822,0.4755762318450640,15009.0,15010.0,0.4755762318450640
15010 ? 15011,14823,0.9895644912281160,15010.0,15011.0,0.9895644912281160
15011 ? 15012,14824,1.6861811285577500,15011.0,15012.0,1.6861811285577500
15012 ? 15013,14825,0.2716378266453460,15012.0,15013.0,0.2716378266453460
15013 ? 15014,14826,0.3105144096745910,15013.0,15014.0,0.3105144096745910
15014 ? 15015,14827,0.5674486375560180,15014.0,15015.0,0.5674486375560180
15015 ? 15016,14828,1.186079700143470,15015.0,15016.0,1.186079700143470
15016 ? 15017,14829,0.36508327327669600,15016.0,15017.0,0.36508327327669600
15017 ? 15018,14830,2.8704781593869500,15017.0,15018.0,2.8704781593869500
15018 ? 15019,14831,0.32207733248413500,15018.0,15019.0,0.32207733248413500
15019 ? 15020,14832,0.33093392610345500,15019.0,15020.0,0.33093392610345500
15020 ? 15021,14833,0.5578821210379880,15020.0,15021.0,0.5578821210379880
15021 ? 15022,14834,0.7946178196641310,15021.0,15022.0,0.7946178196641310
15022 ? 15023,14835,1.2994716628115300,15022.0,15023.0,1.2994716628115300
15023 ? 15024,14836,0.6176130911980080,15023.0,15024.0,0.6176130911980080
15024 ? 15025,14837,0.29406585663373300,15024.0,15025.0,0.29406585663373300
15025 ? 15026,14838,1.1189001310411600,15025.0,15026.0,1.1189001310411600
15026 ? 15027,14839,0.6007814142914020,15026.0,15027.0,0.6007814142914020
15027 ? 15028,14840,0.6255745432412620,15027.0,15028.0,0.6255745432412620
15028 ? 15029,14841,0.9982763035334260,15028.0,15029.0,0.9982763035334260
15029 ? 15030,14842,0.5896794193591950,15029.0,15030.0,0.5896794193591950
15030 ? 15031,14843,0.5376847881861810,15030.0,15031.0,0.5376847881861810
15031 ? 15032,14844,1.2795125458792900,15031.0,15032.0,1.2795125458792900
15032 ? 15033,14845,1.8403159019447100,15032.0,15033.0,1.8403159019447100
15033 ? 15034,14846,1.0901519292222000,15033.0,15034.0,1.0901519292222000
15034 ? 15035,14847,0.0,15034.0,15035.0,0.0
15035 ? 15036,14848,1.2343420701453600,15035.0,15036.0,1.2343420701453600
15036 ? 15037,14849,1.4862546816575800,15036.0,15037.0,1.4862546816575800
15037 ? 15038,14850,1.16397337542585,15037.0,15038.0,1.16397337542585
15038 ? 15039,14851,0.9149674755040810,15038.0,15039.0,0.9149674755040810
15039 ? 15040,14852,0.7319145503835240,15039.0,15040.0,0.7319145503835240
15040 ? 15041,14853,0.5345847836843560,15040.0,15041.0,0.5345847836843560
15041 ? 15042,14854,0.502469679693091,15041.0,15042.0,0.502469679693091
15042 ? 15043,14855,0.3741230134615590,15042.0,15043.0,0.3741230134615590
15043 ? 15044,14856,0.9778611264149550,15043.0,15044.0,0.9778611264149550
15044 ? 15045,14857,0.6376510646695900,15044.0,15045.0,0.6376510646695900
15045 ? 15046,14858,0.3382702784923760,15045.0,15046.0,0.3382702784923760
15046 ? 15047,14859,0.3842163834651360,15046.0,15047.0,0.3842163834651360
15047 ? 15048,14860,0.9850296684944220,15047.0,15048.0,0.9850296684944220
15048 ? 15049,14861,0.5453894266877790,15048.0,15049.0,0.5453894266877790
15049 ? 15050,14862,0.7367785402154940,15049.0,15050.0,0.7367785402154940
15050 ? 15051,14863,0.0757907201366213,15050.0,15051.0,0.0757907201366213
15051 ? 15052,14864,1.0484452315968500,15051.0,15052.0,1.0484452315968500
15052 ? 15053,14865,1.084944683096880,15052.0,15053.0,1.084944683096880
15053 ? 15054,14866,1.2823822624555800,15053.0,15054.0,1.2823822624555800
15054 ? 15055,14867,0.7872563314390730,15054.0,15055.0,0.7872563314390730
15055 ? 15056,14868,1.9604375167659800,15055.0,15056.0,1.9604375167659800
15056 ? 15057,14869,0.49515005326956100,15056.0,15057.0,0.49515005326956100
15057 ? 15058,14870,0.37216628004056900,15057.0,15058.0,0.37216628004056900
15058 ? 15059,14871,0.5293616687376230,15058.0,15059.0,0.5293616687376230
15059 ? 15060,14872,0.7467722243743860,15059.0,15060.0,0.7467722243743860
15060 ? 15061,14873,1.2189113706299600,15060.0,15061.0,1.2189113706299600
15061 ? 15062,14874,0.8896897481626900,15061.0,15062.0,0.8896897481626900
15062 ? 15063,14875,1.5471633814811700,15062.0,15063.0,1.5471633814811700
15063 ? 15064,14876,1.4024998050506200,15063.0,15064.0,1.4024998050506200
15064 ? 15065,14877,0.5844592772263720,15064.0,15065.0,0.5844592772263720
15065 ? 15066,14878,1.258198129792530,15065.0,15066.0,1.258198129792530
15066 ? 15067,14879,2.520853913987760,15066.0,15067.0,2.520853913987760
15067 ? 15068,14880,0.6217434255707060,15067.0,15068.0,0.6217434255707060
15068 ? 15069,14881,0.5380564570134480,15068.0,15069.0,0.5380564570134480
13741 ? 13742,14882,0.8604593052236100,13741.0,13742.0,0.8604593052236100
13742 ? 13743,14883,0.0,13742.0,13743.0,0.0
13743 ? 13744,14884,0.0,13743.0,13744.0,0.0
13744 ? 13745,14885,2.0542337504519300,13744.0,13745.0,2.0542337504519300
13745 ? 13746,14886,0.0,13745.0,13746.0,0.0
13746 ? 13747,14887,0.0,13746.0,13747.0,0.0
13747 ? 13748,14888,0.7173695429540040,13747.0,13748.0,0.7173695429540040
13748 ? 13749,14889,0.5229468316849970,13748.0,13749.0,0.5229468316849970
14960 ? 13736,14890,0.0,14960.0,13736.0,0.0
13736 ? 13737,14891,1.074832100305260,13736.0,13737.0,1.074832100305260
13737 ? 13738,14892,0.0,13737.0,13738.0,0.0
13738 ? 13739,14893,0.0,13738.0,13739.0,0.0
13739 ? 13740,14894,0.0,13739.0,13740.0,0.0
13740 ? 13741,14895,1.3176066950754300,13740.0,13741.0,1.3176066950754300
15824 ? 15084,14896,0.0,15824.0,15084.0,0.0
15084 ? 15085,14897,0.5826527325501520,15084.0,15085.0,0.5826527325501520
15085 ? 15086,14898,1.2011693796795500,15085.0,15086.0,1.2011693796795500
15086 ? 15087,14899,1.577114520298910,15086.0,15087.0,1.577114520298910
15087 ? 15823,14900,1.8619833939235900,15087.0,15823.0,1.8619833939235900
15823 ? 15089,14901,1.0954506815660400,15823.0,15089.0,1.0954506815660400
15089 ? 15088,14902,1.0366832174205600,15089.0,15088.0,1.0366832174205600
15088 ? 15822,14903,1.0788293285681600,15088.0,15822.0,1.0788293285681600
15822 ? 14139,14904,1.9061273657653800,15822.0,14139.0,1.9061273657653800
14139 ? 15821,14905,0.7780189219689430,14139.0,15821.0,0.7780189219689430
15821 ? 15090,14906,1.254786962711160,15821.0,15090.0,1.254786962711160
15090 ? 15091,14907,1.0244677042668500,15090.0,15091.0,1.0244677042668500
15091 ? 15092,14908,0.5773674468361530,15091.0,15092.0,0.5773674468361530
15092 ? 15093,14909,2.5193122603210700,15092.0,15093.0,2.5193122603210700
15099 ? 1005,14910,1.0876816947308700,15099.0,1005.0,1.0876816947308700
15093 ? 15094,14911,0.32352369504504000,15093.0,15094.0,0.32352369504504000
15107 ? 15101,14912,0.0,15107.0,15101.0,0.0
15101 ? 15102,14913,0.38043638493119600,15101.0,15102.0,0.38043638493119600
14138 ? 15103,14914,0.860829272303761,14138.0,15103.0,0.860829272303761
15103 ? 15104,14915,0.7218272887098530,15103.0,15104.0,0.7218272887098530
15104 ? 15105,14916,0.5942606304223270,15104.0,15105.0,0.5942606304223270
15105 ? 15106,14917,0.6847854928761250,15105.0,15106.0,0.6847854928761250
15106 ? 15107,14918,2.9129967614156400,15106.0,15107.0,2.9129967614156400
15102 ? 15108,14919,2.198675180777820,15102.0,15108.0,2.198675180777820
15108 ? 15109,14920,1.4476591747863800,15108.0,15109.0,1.4476591747863800
15109 ? 15110,14921,0.0,15109.0,15110.0,0.0
15110 ? 15111,14922,1.7516606609629800,15110.0,15111.0,1.7516606609629800
15111 ? 15112,14923,1.523278142340800,15111.0,15112.0,1.523278142340800
15112 ? 15113,14924,2.2096011361900400,15112.0,15113.0,2.2096011361900400
15113 ? 15114,14925,1.9400894996901900,15113.0,15114.0,1.9400894996901900
15114 ? 15115,14926,0.615695256643359,15114.0,15115.0,0.615695256643359
15115 ? 15116,14927,1.8761201525913500,15115.0,15116.0,1.8761201525913500
15116 ? 15117,14928,1.5647325038076800,15116.0,15117.0,1.5647325038076800
15117 ? 15118,14929,1.6867790781474700,15117.0,15118.0,1.6867790781474700
15118 ? 15119,14930,1.8391587253531500,15118.0,15119.0,1.8391587253531500
15119 ? 15120,14931,1.0921503854604800,15119.0,15120.0,1.0921503854604800
15120 ? 15121,14932,1.4608098738280800,15120.0,15121.0,1.4608098738280800
15121 ? 15122,14933,1.59703556799259,15121.0,15122.0,1.59703556799259
15122 ? 15123,14934,1.2028930191491900,15122.0,15123.0,1.2028930191491900
15123 ? 15124,14935,1.3719369197778400,15123.0,15124.0,1.3719369197778400
15124 ? 15125,14936,1.9771584501318100,15124.0,15125.0,1.9771584501318100
15125 ? 15126,14937,0.7081628500838880,15125.0,15126.0,0.7081628500838880
15126 ? 15127,14938,1.465574578782270,15126.0,15127.0,1.465574578782270
15127 ? 15128,14939,0.4119950550785430,15127.0,15128.0,0.4119950550785430
15128 ? 15129,14940,0.8707834631133480,15128.0,15129.0,0.8707834631133480
15129 ? 15130,14941,1.0598673492111600,15129.0,15130.0,1.0598673492111600
15130 ? 15131,14942,0.916751905767353,15130.0,15131.0,0.916751905767353
15131 ? 15132,14943,1.127976037833100,15131.0,15132.0,1.127976037833100
15132 ? 15133,14944,0.4777307317867510,15132.0,15133.0,0.4777307317867510
15133 ? 15134,14945,1.6652315533225300,15133.0,15134.0,1.6652315533225300
15134 ? 15135,14946,0.8114818273331890,15134.0,15135.0,0.8114818273331890
15135 ? 15136,14947,1.4835923324142400,15135.0,15136.0,1.4835923324142400
15136 ? 15137,14948,0.6522416052064710,15136.0,15137.0,0.6522416052064710
15137 ? 15138,14949,0.47993636056912500,15137.0,15138.0,0.47993636056912500
15138 ? 15139,14950,1.0085817569050100,15138.0,15139.0,1.0085817569050100
15139 ? 15140,14951,1.006660921558160,15139.0,15140.0,1.006660921558160
15140 ? 15141,14952,0.6695855876147980,15140.0,15141.0,0.6695855876147980
15141 ? 15142,14953,2.449965091390410,15141.0,15142.0,2.449965091390410
15142 ? 15143,14954,1.4087372684654800,15142.0,15143.0,1.4087372684654800
15143 ? 15144,14955,1.8706290719819800,15143.0,15144.0,1.8706290719819800
15144 ? 15145,14956,0.0,15144.0,15145.0,0.0
15145 ? 15146,14957,0.4628208374842950,15145.0,15146.0,0.4628208374842950
15146 ? 15147,14958,3.148638739890720,15146.0,15147.0,3.148638739890720
15147 ? 15148,14959,0.7608727698623200,15147.0,15148.0,0.7608727698623200
15148 ? 15149,14960,0.5104089706922370,15148.0,15149.0,0.5104089706922370
15149 ? 15150,14961,0.8404114431276730,15149.0,15150.0,0.8404114431276730
15150 ? 15151,14962,1.08940401708086,15150.0,15151.0,1.08940401708086
15151 ? 15152,14963,0.7833664622851070,15151.0,15152.0,0.7833664622851070
15152 ? 15153,14964,0.8088188488575980,15152.0,15153.0,0.8088188488575980
15153 ? 15154,14965,0.0,15153.0,15154.0,0.0
15154 ? 15155,14966,0.8675284338241450,15154.0,15155.0,0.8675284338241450
15155 ? 15156,14967,0.0,15155.0,15156.0,0.0
15156 ? 15157,14968,0.0,15156.0,15157.0,0.0
15157 ? 15158,14969,0.5794634377701680,15157.0,15158.0,0.5794634377701680
15158 ? 15159,14970,0.0,15158.0,15159.0,0.0
15159 ? 15160,14971,0.3402726471281500,15159.0,15160.0,0.3402726471281500
15160 ? 15161,14972,0.5539237376359180,15160.0,15161.0,0.5539237376359180
15161 ? 15162,14973,0.7433357294544530,15161.0,15162.0,0.7433357294544530
15162 ? 15163,14974,0.8124453714180230,15162.0,15163.0,0.8124453714180230
15163 ? 15164,14975,1.97019194410485,15163.0,15164.0,1.97019194410485
15164 ? 15165,14976,0.4854785949748910,15164.0,15165.0,0.4854785949748910
15165 ? 15166,14977,0.15826943702518000,15165.0,15166.0,0.15826943702518000
15166 ? 15167,14978,0.3707100136047840,15166.0,15167.0,0.3707100136047840
15167 ? 15168,14979,2.079960137786310,15167.0,15168.0,2.079960137786310
15168 ? 15169,14980,2.406323570137880,15168.0,15169.0,2.406323570137880
15169 ? 15170,14981,0.9114664040205690,15169.0,15170.0,0.9114664040205690
15170 ? 15171,14982,0.6150283790072560,15170.0,15171.0,0.6150283790072560
15171 ? 15172,14983,1.2058417255791000,15171.0,15172.0,1.2058417255791000
15172 ? 15173,14984,1.4375733317225500,15172.0,15173.0,1.4375733317225500
15173 ? 15174,14985,0.7307299387761380,15173.0,15174.0,0.7307299387761380
15174 ? 15175,14986,0.527115071976832,15174.0,15175.0,0.527115071976832
15175 ? 15176,14987,0.8088655022850820,15175.0,15176.0,0.8088655022850820
15176 ? 15177,14988,1.7232138012782300,15176.0,15177.0,1.7232138012782300
15177 ? 15178,14989,1.3746945965205900,15177.0,15178.0,1.3746945965205900
15178 ? 15179,14990,0.21663861736223100,15178.0,15179.0,0.21663861736223100
15179 ? 15180,14991,0.5901091672059260,15179.0,15180.0,0.5901091672059260
15180 ? 15181,14992,0.3696220889744070,15180.0,15181.0,0.3696220889744070
15181 ? 15182,14993,0.49578507445468200,15181.0,15182.0,0.49578507445468200
15182 ? 15183,14994,0.9288420090109920,15182.0,15183.0,0.9288420090109920
15183 ? 15184,14995,0.636623508246946,15183.0,15184.0,0.636623508246946
15184 ? 15185,14996,0.6608783467929720,15184.0,15185.0,0.6608783467929720
15185 ? 15186,14997,0.4016681269934340,15185.0,15186.0,0.4016681269934340
15186 ? 15187,14998,0.32751253500337300,15186.0,15187.0,0.32751253500337300
15187 ? 15188,14999,0.15274089656066500,15187.0,15188.0,0.15274089656066500
15188 ? 15189,15000,0.3817013708195140,15188.0,15189.0,0.3817013708195140
15189 ? 15190,15001,0.4463370978834990,15189.0,15190.0,0.4463370978834990
15190 ? 15191,15002,0.3946049589666670,15190.0,15191.0,0.3946049589666670
15191 ? 15192,15003,0.9889828115427490,15191.0,15192.0,0.9889828115427490
15192 ? 15193,15004,1.9455200647360600,15192.0,15193.0,1.9455200647360600
15193 ? 15194,15005,0.3396070787708550,15193.0,15194.0,0.3396070787708550
15194 ? 15195,15006,0.5653778594367330,15194.0,15195.0,0.5653778594367330
15195 ? 15196,15007,0.6288322617008960,15195.0,15196.0,0.6288322617008960
15196 ? 15197,15008,1.0652545782900100,15196.0,15197.0,1.0652545782900100
15197 ? 15198,15009,0.9613180413465130,15197.0,15198.0,0.9613180413465130
