"Label","ID","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","H","HtoL","adaxials","checked"
"",""," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag"
"","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","",""
"826","826","2","35","318.7095363755964","109.87369566834373","11229.91311906296","39.0777498971018","4.489316169424123","4104.1360144409955","312.0","110.0","10721.0","326.0499308247395","354.23725274599246","35.694950263735485","2.7618414951596093","8","38","0","1","0","1"
"827","827","2","34","324.41926635513204","109.9454232124632","12522.16874971346","39.706271241706396","4.660664443382946","5560.57140169315","314.0","109.0","10269.0","324.72112607276404","359.6615836362254","36.12370131410138","2.7618414951596093","8","38","0","1","0","1"
"828","828","2","33","327.3568423390301","109.6177719561328","9388.410469727463","51.47789601008214","4.4695256711601115","3545.842951325719","318.0","109.0","9308.0","324.7702237335852","366.10317455353646","36.68923562044122","2.7618414951596093","8","38","0","1","0","1"
"829","829","2","32","314.3447597506697","109.27497247036219","8179.159089916154","38.74976241009377","4.198562834171247","3295.045568710149","310.0","109.0","7631.0","324.1097538221703","368.0223440580014","39.13631493627315","2.7618414951596093","8","38","0","1","0","1"
"830","830","2","31","293.75006312559947","108.29201445121446","7023.1698876932705","33.44911393462603","3.86737328836981","2101.5125364304026","289.0","108.0","7040.0","324.35428609569385","367.7458761244786","42.007702977578774","2.7618414951596093","8","38","0","1","0","1"
"831","831","2","30","269.6038589884928","107.63253944152625","8085.689797365772","29.500664351706153","3.5843629822895413","2159.5922583896195","262.0","107.0","7619.0","322.67491624992203","368.1425958889823","38.66309415865831","2.7618414951596093","8","38","0","1","0","1"
"832","832","1","29","246.9840197170791","107.62135453278914","9729.553859785148","26.593456804363345","3.6643228482833377","3349.466872852777","238.0","107.0","9828.0","321.77758981430054","367.23292031955896","41.93976480817256","2.7618414951596093","8","38","0","1","0","1"
"833","833","2","45","205.69482328037478","124.32833866430384","12691.029513723692","29.379967496621553","8.344245293522944","3975.568865945925","204.0","123.0","12366.0","384.95451034051314","291.7624161866001","10.19517639927341","2.7618414951596093","19","51","0","1","0","1"
"834","834","2","46","178.7263616813439","121.93269732781297","12113.075790232102","21.556935791802808","8.135661150269467","4574.493848767762","179.0","122.0","11088.0","385.52073490044575","289.92408330515497","10.053885808809651","2.7618414951596093","19","51","0","1","0","1"
"835","835","2","47","168.56036858277943","121.51984901971684","13690.415653649092","20.68888800291102","8.624258212336835","6133.675706488332","170.0","122.0","10156.0","383.6758341861035","287.19075911541853","5.8054679997313965","2.7618414951596093","19","51","0","1","0","1"
"836","836","2","48","158.38209761743587","123.43633204749844","9475.570227839993","18.17196016046556","8.262423234670619","3961.39199887083","159.0","123.0","7873.0","383.408155917217","285.80947792061204","5.675289634252893","2.7618414951596093","19","51","0","1","0","1"
"837","837","2","49","149.6835221153524","126.37913790552385","9250.332636204701","14.918043374572779","8.695318068075016","3193.923409976149","149.0","126.0","7880.0","384.35426547559985","280.14140084922457","6.817970900969371","2.7618414951596093","19","51","0","1","0","1"
"838","838","2","50","143.15025219962666","124.06368224239476","7467.727107165543","12.071627283371521","8.869561403474659","2387.9404914484844","144.0","125.0","7070.0","385.2595939651689","271.51852617985526","10.378873621539991","2.7618414951596093","19","51","0","1","0","1"
"839","839","2","51","130.7870142494946","126.60665937505712","8036.6109045289295","10.141278060838248","8.20676543788645","2317.459930066103","126.0","125.0","8169.0","385.24462859200634","263.2215619072154","10.959028241163807","2.7618414951596093","19","51","0","1","0","1"
"840","840","2","52","132.59624808801237","128.07048157798226","8360.450097878043","10.173913743918554","8.613091935381707","2343.2270442224167","129.0","127.0","8571.0","387.1004927277622","258.7282478346311","11.909394518890316","2.7618414951596093","19","51","0","1","0","1"
"841","841","2","53","127.70633392308854","125.32090549557067","8283.030097195278","8.549729586968471","8.7530280916815","1749.2580726178878","126.0","125.0","8434.0","385.9188055478198","255.40205376295367","11.710076489121214","2.7618414951596093","19","51","0","1","0","1"
"842","842","2","54","126.24817527568842","127.12753053755293","10642.611107574614","7.7435508582695745","8.200618638240638","3135.989934491915","125.0","126.0","10381.0","384.7670637617033","256.4502806034205","9.156037068990138","2.7618414951596093","19","51","0","1","0","1"
"843","843","2","55","125.3030214239078","129.75394750403788","10482.122840579148","8.08197461037838","9.163065121532556","2208.544325650948","123.0","128.0","10421.0","384.8592040346054","254.05034933348628","9.246272136948381","2.7618414951596093","19","51","0","1","0","1"
"844","844","2","56","123.49529193765625","128.01403740272505","9714.024409408517","7.4777479117581445","9.295511893381349","2023.1770235774272","122.0","127.0","9107.0","383.7981621389393","253.1543662335243","12.572678641143664","2.7618414951596093","19","51","0","1","0","1"
"845","845","2","57","120.49817166577935","129.95767827163024","11402.004328564057","6.715537337118682","8.789352578645676","2956.788680235968","121.0","129.0","11129.0","383.89945765922255","252.21511938650994","13.4732654814596","2.7618414951596093","19","51","0","1","0","1"
"846","846","2","58","120.1483089243932","130.88314913770952","10198.759891659989","6.823676061029184","9.206503264992143","2846.7715701100074","119.0","128.0","9435.0","383.8204689543287","250.08480320142274","15.576748849154995","2.7618414951596093","19","51","0","1","0","1"
"847","847","2","59","119.79709898221219","134.2566962014539","10582.757073598208","6.532315435400338","11.106898766639151","3425.670493821566","118.0","130.0","9925.0","383.8645737101583","250.14269632253382","17.075813624259276","2.7618414951596093","19","51","0","1","0","1"
"848","848","2","60","119.11551766821013","135.5915984702377","13531.488353879602","6.3631033534828845","9.781141193168494","4911.381347500541","119.0","134.0","11982.0","383.6978484347927","250.85196572845953","19.997504506752826","2.7618414951596093","19","51","0","1","0","1"
"849","849","2","61","118.8100576475056","136.04763868231996","13610.089066492556","6.408406624601406","9.357134448220112","4375.1558927866445","118.0","137.0","12027.0","383.75850010049305","250.4293033687429","17.411098944686387","2.7618414951596093","19","51","0","1","0","1"
"850","850","2","62","119.78782926533843","137.9204418665378","16369.391681857249","6.73532702683548","10.166461326192895","6425.415246820381","119.0","138.0","13887.0","384.5874100851701","248.85194242052674","18.844005257713167","2.7618414951596093","19","51","0","1","0","1"
"851","851","2","63","118.11902411655174","137.9167617632597","16370.548114168127","6.195005547840182","11.690825233711573","5621.460578072023","117.0","136.0","13561.0","384.40751292845164","248.77958990248766","14.24514147485625","2.7618414951596093","19","51","0","1","0","1"
"852","852","2","64","118.04081671259378","139.55137905018316","17346.41388797644","6.242669637391835","10.355232701596865","8382.790242731713","118.0","139.0","12253.0","383.5710049631884","245.00271966802572","15.860615252035252","2.7618414951596093","19","51","0","1","0","1"
"853","853","1","65","117.51467908459071","139.6580234968089","15223.011085678103","6.165332483552335","10.734920539972522","6942.150502126273","116.0","140.0","10816.0","383.07978200684624","240.89556361717075","15.165647918439518","2.7618414951596093","19","51","0","1","0","1"
"854","854","2","43","258.63146067719583","119.33436620947295","5242.244938782172","44.19320034831973","8.775306167356808","1312.6905868837705","260.0","119.0","5097.0","385.3306158929351","294.3356655877051","12.796364167257963","2.7618414951596093","19","51","0","1","0","1"
"855","855","2","42","286.1756361776388","119.7681408644235","5785.705558999484","55.97983449006275","8.434873639580559","1723.813198153632","291.0","120.0","5774.0","386.02414201245864","295.5964148813106","14.970201185080397","2.7618414951596093","19","51","0","1","0","1"
"856","856","2","41","317.9194982672567","122.45189435658072","6438.278677232504","65.64636310258742","8.799739122745066","1410.825875905825","305.0","122.0","6319.0","386.23432222596307","296.5806880490015","10.323906285912713","2.7618414951596093","19","51","0","1","0","1"
"857","857","2","40","364.1982722800735","119.32221791002416","5932.334325632002","74.23148883637512","7.7641991005626","1089.0041368314344","367.0","119.0","5854.0","386.9783858603155","298.98064436845596","13.01892312357404","2.7618414951596093","19","51","0","1","0","1"
"858","858","2","39","396.5218094335002","118.49943309754916","5057.051886197828","83.67457534551045","7.772852495426174","852.2051614601173","395.0","118.0","5038.0","387.53126081787894","303.5976784107897","12.896465015780644","2.7618414951596093","19","51","0","1","0","1"
"859","859","2","38","443.68467095358363","116.10855266812169","4544.708616718959","113.07575476219245","7.578305011997038","657.050990856614","389.0","115.0","4498.0","387.11728451336614","307.78026059360417","15.72883703878627","2.7618414951596093","19","51","0","1","0","1"
"860","860","2","37","438.8361787068215","116.33796118919001","4577.265846051832","108.61011573282458","7.181148019269013","1188.177621838063","418.0","116.0","4486.0","384.74783379983654","313.78744474867904","19.563314144493074","2.7618414951596093","19","51","0","1","0","1"
"861","861","2","36","492.9526699291209","114.31703202933409","4509.110673108914","126.69700736569925","6.759069772961414","901.5135758421793","496.0","114.0","4295.0","383.7342545662932","319.50842050303135","19.292604841037836","2.7618414951596093","19","51","0","1","0","1"
"862","862","2","35","561.4667673018874","114.01439569530473","5633.5671880156215","140.98119131292157","6.4214570589721225","1518.4654757282653","562.0","114.0","5081.0","382.35209838980757","325.7823789930913","18.976776210037002","2.7618414951596093","19","51","0","1","0","1"
"863","863","2","34","648.1747003324014","113.41929057077738","5220.743857423607","172.18962441178394","6.199374078595959","1410.2388184695092","604.0","113.0","4887.0","380.8486926254954","331.99244754698805","23.228934335783364","2.7618414951596093","19","51","0","1","0","1"
"864","864","2","33","727.8368016664214","113.99740620122287","4722.497544658253","211.2535819292231","6.846908422896606","1271.4709681452443","644.0","113.0","4486.0","379.9984325461137","338.7663134517391","21.104964313352195","2.7618414951596093","19","51","0","1","0","1"
"865","865","2","32","831.0053790450884","112.6621585106119","5258.426671996434","236.24042830070516","6.128020379449029","2094.0735667507056","827.0","112.0","4649.0","379.5488443116408","340.2398683142224","24.920749383651366","2.7618414951596093","19","51","0","1","0","1"
"866","866","2","31","849.362967295441","111.76189088415833","6796.827342537788","239.6322684798124","5.765255061646344","2205.9558891448164","866.0","111.0","6028.0","379.0285065104269","338.38961288095703","29.40104468055762","2.7618414951596093","19","51","0","1","0","1"
"867","867","2","30","895.240310909258","110.2442689568585","7148.312741089072","253.1644939810024","5.611062272000589","2288.303494232695","934.0","110.0","6317.0","378.1070630208331","339.1258738385097","29.310805000571303","2.7618414951596093","19","51","0","1","0","1"
"868","868","2","29","967.2933236460601","110.43919385471695","6674.719427744771","283.03333131497806","5.266109575474947","1567.5456926353634","981.0","110.0","6376.0","378.01491805723015","338.84870788419033","29.314027150820547","2.7618414951596093","19","51","0","1","0","1"
"869","869","2","28","996.3265715621833","109.79957278147988","6575.644235357406","284.5915910155832","5.078333316287716","2946.4604030865094","1042.0","109.0","5457.0","377.27776174512104","338.5699678947847","29.272128436181507","2.7618414951596093","19","51","0","1","0","1"
"870","870","2","27","965.1224876218209","109.44865135270155","6659.365870738324","322.79011066225183","4.6968471078760565","2676.0994220070843","575.0","108.0","5704.0","376.90918464043045","339.0306369331043","29.230231771332726","2.7618414951596093","19","51","0","1","0","1"
"871","871","2","26","918.2418109134445","107.61863276263063","7716.782922039945","271.5420519804651","4.122771171735841","3480.9882131603817","945.0","108.0","6384.0","377.26634457759684","339.01901758438953","36.923848403976464","2.7618414951596093","19","51","0","1","0","1"
