"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Honly","HtoL","checked","last peak"
"",""," "," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," ","Median ch0","Median ch1","Median ch2"," "," ","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","","","","","",""
"89","89","","2","42","145.17801781931405","158.31377649989437","6857.7344689799165","11.43248222196011","16.91496988954468","1519.994154775877","145.0","159.0","6451.5","372.09262876621085","313.9851836033339","15.250369814595503","2.2825136323633135","41524.0","45633.0","1938460.0","11","54","0","1","1","1"
"90","90","","2","41","156.13155823170615","150.50880722082312","7015.24706718279","12.33321080491895","14.232686190611018","2105.6213619247815","155.0","152.0","6538.0","372.4243444889216","315.4781317387645","15.25615993407313","2.2825136323633135","44415.0","43127.0","1999279.0","11","54","0","1","1","1"
"91","91","","2","40","168.32739282423861","150.64640772980033","9283.399253701611","13.592476153589605","15.148363065129104","2502.993663337965","169.0","153.5","9245.5","373.58534951840915","316.6393136218772","15.276425352244823","2.2825136323633135","47859.0","42973.0","2634429.0","11","54","0","1","1","1"
"92","92","","2","39","170.25825478993275","142.02749435102683","11253.854734134102","14.11065867217129","12.25699261179873","3350.94853869969","168.0","143.0","10985.5","373.63635081077587","321.2265901521925","12.525032904812633","2.2825136323633135","46125.0","38354.0","2985353.0","11","54","0","1","1","1"
"93","93","","2","38","184.36893657635383","140.39990528391195","11686.41454843519","16.264366066324023","12.911919428212535","3645.7402754335526","187.0","144.0","11433.0","372.15466854558423","326.5396593783688","15.725773097796067","2.2825136323633135","46992.0","36027.0","3074376.0","11","54","0","1","1","1"
"94","94","","2","37","190.87174281513649","135.39165233179324","8596.346747494652","17.661737410109087","11.688105885481923","2533.6228412969567","193.0","136.0","7914.0","371.99281070886707","331.982893589774","19.55453898433337","2.2825136323633135","55422.0","39535.0","2412681.0","11","54","0","1","1","1"
"95","95","","2","36","209.1282599734282","128.82297579694105","9193.142171566127","22.95244769470199","9.145184347541733","3219.0482846627365","212.0","129.0","8859.0","369.83665851124726","336.2958548699068","19.516903207728795","2.2825136323633135","60856.0","37714.0","2678853.0","11","54","0","1","1","1"
"96","96","","2","35","215.35415057622797","127.87839974677787","8431.056915934398","24.590515838470587","9.927888107130014","2918.2507343209377","218.0","128.0","7661.0","368.6756534817597","343.5947124209008","19.496637789557106","2.2825136323633135","62499.0","37404.0","2423366.0","11","54","0","1","1","1"
"97","97","","2","34","221.5032762052439","124.21568230115086","5475.818396516493","23.15988721627551","7.8487053463954295","2092.727624529372","226.0","126.0","4824.5","368.52435521443823","350.0459529677514","21.71228646750115","2.2825136323633135","56367.0","31824.0","1393430.0","11","54","0","1","1","1"
"98","98","","2","33","236.547400061128","122.07260382998003","5839.16171242806","28.37819480492516","7.922930159844847","1717.5960236256449","243.5","123.5","5341.5","368.1926394917275","357.34481051874536","21.706496348023524","2.2825136323633135","59735.0","30881.0","1443698.0","11","54","0","1","1","1"
"99","99","","2","32","229.14159900014724","119.13921108202935","4809.4700842169","22.694993301959645","7.162413634104511","882.5771591796416","233.0","119.0","4633.0","367.8269229074389","357.41502922045606","25.363550781610275","2.2825136323633135","68367.0","35258.0","1406941.0","11","54","0","1","1","1"
"100","100","","2","31","242.22697026939673","117.75685576259178","5386.904654909725","26.569315999480043","7.096464206216227","1052.947270118722","241.0","118.0","5043.5","366.36405657028456","357.52993025247264","30.483137324454116","2.2825136323633135","66963.0","32417.0","1494432.0","11","54","0","1","1","1"
"101","101","","2","30","234.86672135802743","113.22553343024381","4524.486575310659","21.72092782376875","6.101158548184221","839.5506371014866","236.0","114.0","4202.0","366.40980416388135","357.93313278665084","27.458995489365645","2.2825136323633135","63791.0","30684.0","1226103.0","11","54","0","1","1","1"
"102","102","","2","29","225.01350663025383","110.93469957214407","4433.819986062908","21.106751662630842","5.138159062904773","708.7315650675098","225.0","111.0","4335.0","366.45542855977294","357.3315505399986","28.468105320259912","2.2825136323633135","65142.0","32228.0","1292139.0","11","54","0","1","1","1"
"103","103","","2","18","595.5463402768876","107.50716246099032","4929.239041651423","82.34629283631381","3.745832451098863","1089.2745288990832","620.5","108.0","4612.5","365.1729568281651","393.8192671965446","48.62786781410558","2.2825136323633135","154579.0","27725.0","1271196.0","15","50","0","1","1","1"
"104","104","","2","17","566.652237150131","107.24074223106531","5079.334972422703","82.94328828454285","3.3559395705478274","882.523171060049","587.5","107.0","5164.5","365.6709623269929","400.55237312623564","56.089632630253014","2.2825136323633135","151349.0","28579.0","1320813.0","15","50","0","1","1","1"
"105","105","","2","16","540.9659197531084","107.3399398602694","5065.058621336788","68.88361817851512","3.605070577471585","705.6795289188838","551.5","107.0","5139.0","366.3170430560561","403.8446464897723","61.798285485601276","2.2825136323633135","154468.0","30471.0","1429134.0","15","50","0","1","1","1"
"106","106","","2","15","525.4676625313924","106.8453989591418","4885.7995967784","59.13742132454214","3.5227398295356487","687.1331369482144","539.0","107.0","4804.0","367.08924117791406","406.76054905334115","67.87767407705721","2.2825136323633135","146931.0","29803.0","1358730.0","15","50","0","1","1","1"
"107","107","","2","14","528.4247905895983","106.85354958043875","5029.090284813784","57.59128666958601","3.442609005139816","1052.7892270889615","534.0","107.0","4731.5","367.8714903296648","409.8685996366305","74.1487121031088","2.2825136323633135","136727.0","27512.0","1322906.0","15","50","0","1","1","1"
"108","108","","2","13","480.12485350141253","106.94475647244815","4897.6042401866625","44.7847887678523","3.670557121020831","1130.41999187136","484.0","107.0","4593.0","366.0455882000538","410.5571329265091","81.22401935340622","2.2825136323633135","139915.0","30948.0","1386832.0","15","50","0","1","1","1"
"109","109","","1","12","433.8592610720396","106.64265027838738","4436.909140794892","52.32604095901517","3.4376093034573394","1070.4491319218719","434.5","106.5","4091.5","367.0581765988376","408.3127772957807","84.76799432932575","2.2825136323633135","110186.0","26934.0","1127996.0","15","50","0","1","1","1"
"110","110","","1","61","128.79467411005265","216.3719009156305","5018.296303611703","8.176603230616362","41.718817821321664","1145.3617853807825","128.0","210.0","4622.0","373.8211709707704","274.48964691420235","38.474722613119695","2.2825136323633135","35018.0","58648.0","1370286.0","15","50","0","1","1","1"
"111","111","","1","73","126.54051522966324","191.7185886308943","11566.020047788379","7.9838886246221525","16.051790090937914","4807.6568665195455","126.0","192.0","10234.5","373.1661359123025","269.5542849033764","65.26525768492047","2.8966437973668793","74518.0","112811.0","6999056.0","19","55","0","1","1","1"
"112","112","","2","68","132.43504009202752","190.0070115396674","4017.008095342162","7.67957355230732","22.38493795477632","764.9131832993572","132.0","190.0","3773.0","378.02647352771265","268.6190510398825","74.9069171650099","2.8966437973668793","71741.0","102756.0","2153828.0","13","48","0","1","1","1"
"113","113","","1","69","131.43511665356664","207.05874191535142","8192.08905877581","8.266692387390446","24.217881131169722","5872.366756462315","131.5","214.0","5891.5","377.29200920635395","264.9417759817468","68.8232465456671","2.8966437973668793","72606.0","113813.0","4624409.0","13","48","0","1","1","1"
"114","114","","2","18","534.8372310906332","107.11597813914419","7447.542643836764","44.31052641662649","3.628687767346464","2362.0473449727333","541.0","107.5","6887.0","352.8903684514571","388.8243974408797","42.39275498692064","1.8863749027795975","79916.0","16040.0","1120155.0","3","49","0","1","1","1"
"115","115","","2","26","288.53979781510156","108.11661441165191","11876.78960813563","23.504228601938426","4.1024526844817215","3702.1327173543636","290.0","108.0","13320.5","335.0855375933317","344.9206283485492","57.2248178942135","2.8966437973668793","159942.0","60021.0","6525249.0","8","47","0","1","1","1"
"116","116","","2","25","277.0759548086892","107.79732910555816","9094.60355415394","22.266541882208227","3.932192393935814","3334.308646928921","278.0","108.0","8643.0","335.35429781480246","346.7348359856079","61.69672683987977","2.8966437973668793","152314.0","59370.0","4891135.0","8","47","0","1","1","1"
"117","117","","2","24","277.42855398903225","107.7096503639753","9723.232163077442","23.193690179945705","3.6689891108071544","4145.933853900627","276.0","107.0","8239.5","334.4771029372186","346.29729050104277","57.84146554312463","2.8966437973668793","160308.0","62411.0","5625379.0","8","47","0","1","1","1"
"118","118","","1","23","276.1998072804078","107.50717843822538","11606.954737875518","24.626457332137516","3.7817000511521703","5464.078725030401","277.0","107.0","10577.5","334.82751666198413","347.9772113614785","62.32945830237839","2.8966437973668793","159655.0","62333.0","6852406.0","8","47","0","1","1","1"
"119","119","","2","76","126.49359889070452","215.82492936866194","9353.513582306112","7.644114058866107","28.599868701272406","2790.3114949853853","127.0","219.5","8379.0","368.21740775902487","265.8799757234697","54.712754666241345","2.8966437973668793","74207.0","125770.0","5467370.0","17","37","0","1","1","1"
"120","120","","2","77","124.4460308776903","207.42818492002067","10701.772850669948","6.996175434319706","29.364001191979053","3192.7307390560245","124.0","213.0","10975.0","368.25214235760546","262.81769433329106","52.585934669690666","2.8966437973668793","67675.0","112495.0","5647261.0","17","37","0","1","1","1"
"121","121","","2","28","224.8686962765335","110.16735531660126","4767.439841906761","23.018259873191802","4.760873540228967","736.69595410239","224.0","109.0","4838.0","365.46012977206135","357.6631148431532","28.456533897519947","2.2825136323633135","66064.0","32147.0","1384617.0","11","54","0","1","1","1"
"122","122","","2","27","230.03521881404902","109.08525216205787","4454.816196291966","20.829433374923273","4.431283081420334","555.028335703272","229.0","109.0","4335.0","364.6307140489626","358.6578075525996","28.42180816856923","2.2825136323633135","67412.0","31490.0","1270992.0","11","54","0","1","1","1"
"123","123","","2","26","255.24062642445693","107.9129401016158","4570.646585421888","26.78459481728158","3.656598610644618","704.8066528722512","261.0","108.0","4467.0","364.57428851186137","358.05622530594735","35.277354745046864","2.2825136323633135","65245.0","27201.0","1132845.0","11","54","0","1","1","1"
"124","124","","2","25","260.8782248119223","108.0095426383351","4256.992996180449","23.93594106361629","3.9672857803005446","416.137881733873","265.0","107.0","4201.0","364.39143021971705","358.1838969543019","42.4087724340247","2.2825136323633135","72710.0","29947.0","1178599.0","11","54","0","1","1","1"
"125","125","","2","24","288.6352623532844","107.53491584017928","4806.625508055246","31.117032136369183","3.9627384179874108","995.6575307489089","285.0","107.0","4506.0","365.505555000097","359.57380161376716","37.78561073917271","2.2825136323633135","82637.0","30562.0","1360797.0","11","54","0","1","1","1"
"126","126","","2","23","298.7514305132576","106.96899665067662","6113.249280922748","38.54512531008257","3.3662664213238656","1201.7386227741313","300.0","106.0","5960.0","366.1860625937813","360.5016584850569","43.60818736688548","2.2825136323633135","86952.0","30716.0","1740764.0","11","54","0","1","1","1"
"127","127","","2","34","333.02885235270526","121.83437199905582","11100.066127112294","34.598235124862626","8.070354615308453","3731.785405851446","332.5","121.0","10316.5","364.8609273310085","353.73440385194436","39.94214841946008","2.2825136323633135","88899.0","32256.0","2893510.0","15","50","0","1","1","1"
"128","128","","2","33","345.11004176492247","117.3703567865017","10084.497653549042","53.93590664732125","6.341883691342049","4183.485365472445","355.5","117.5","8970.5","363.26999673347285","359.37357382122013","40.575414701191484","2.2825136323633135","100573.0","34087.0","2964407.0","15","50","0","1","1","1"
"129","129","","2","32","361.8437313369617","117.24669612527649","9522.31395968932","41.72750527457919","6.711702241587828","3429.6034497060564","368.5","117.0","8984.5","361.6560078413224","361.0155974177486","41.72589415887944","2.2825136323633135","104339.0","33294.0","2738927.0","15","50","0","1","1","1"
"130","130","","2","31","358.2778304031002","112.93017367864323","11006.352626440344","47.27050979672836","5.543803124276053","4287.553194520974","364.0","113.0","9224.0","361.31026507975156","361.58145147314144","46.57335275793718","2.2825136323633135","105354.0","32759.0","3074998.0","15","50","0","1","1","1"
"131","131","","2","30","376.5922754282481","113.60181023714269","9720.49865004066","40.16046952348464","6.243633773474047","3493.4558670828496","382.0","113.0","8620.0","360.4948259120542","360.5179481469804","41.72589768404971","2.2825136323633135","109829.0","32909.0","2793696.0","15","50","0","1","1","1"
"132","132","","2","29","364.3303145703813","111.43091335629964","10976.97776207266","41.846947604977366","4.97953840198019","3343.7686518210903","363.0","111.0","11387.0","361.83773731458496","361.20508354795714","43.533009213758746","2.2825136323633135","106063.0","32350.0","3223814.0","15","50","0","1","1","1"
"133","133","","2","28","394.9216130901414","110.94353796704134","10178.0457781369","45.527496845183904","4.792296128055984","3454.591151072239","399.0","110.0","10256.0","361.32424149666537","360.0202986915809","41.725890630083846","2.2825136323633135","114135.0","31846.0","2922175.0","15","50","0","1","1","1"
"134","134","","2","27","405.0802665376277","110.80469088759534","8965.554515838041","49.027649835258465","4.937748482267405","2739.3012275507785","413.0","110.5","9730.0","361.32424149666537","360.0586003319254","43.92019013581535","2.2825136323633135","112921.0","30810.0","2466794.0","15","50","0","1","1","1"
"135","135","","2","26","414.52431233164896","109.34063067417762","6189.8868946677185","47.91032426564535","4.177985129402784","1411.5108911224554","432.5","109.0","6247.5","362.20458257923957","359.6630900886504","50.320393065632345","2.2825136323633135","107170.0","27950.0","1559547.0","15","50","0","1","1","1"
"136","136","","2","25","441.08777891964746","108.13957498254662","4579.579010556179","59.27876858809693","4.036012762412934","606.3810815620752","456.0","108.0","4649.0","363.49595208472664","360.65552066943167","57.135305106645504","2.2825136323633135","129656.0","31363.0","1319583.0","15","50","0","1","1","1"
"137","137","","2","24","472.084510751889","108.07453274494362","4871.5407790874815","83.53154684423392","3.869124070521185","798.4816793255977","487.5","108.0","4785.0","363.88425757129477","360.0331633594782","54.526750063280375","2.2825136323633135","127109.0","29213.0","1311725.0","15","50","0","1","1","1"
"138","138","","2","23","519.5649187090543","107.63127052042354","5405.801735534486","89.91742448961504","3.8031640481315","908.8045620783671","523.0","107.0","5375.0","364.0671158634391","360.1193425363804","59.6468379479701","2.2825136323633135","147449.0","30312.0","1548706.0","15","50","0","1","1","1"
"139","139","","2","22","514.4907361009874","107.40780898459259","5011.966893834333","85.91787651777032","3.644338353063637","1095.8558616263297","523.0","107.0","4758.0","363.9118385198128","367.81992951479776","57.02544776959242","2.2825136323633135","151241.0","31324.0","1489691.0","15","50","0","1","1","1"
"140","140","","2","21","534.1790594012105","107.11651895318538","5207.125956383826","74.3457008423514","3.5638211644958613","1349.683341577463","551.0","107.0","4501.5","364.53827299061817","373.54006115878144","51.97743930463835","2.2825136323633135","144979.0","28630.0","1384667.0","15","50","0","1","1","1"
"141","141","","2","20","515.1176152954503","106.50487619453469","5286.488348694963","63.6531629524185","3.5564115103638247","1276.9223529087262","524.0","106.0","4992.5","364.84269240414335","379.6719201545024","49.171279411834206","2.2825136323633135","146707.0","30035.0","1511851.0","15","50","0","1","1","1"
"142","142","","2","19","529.4850707833697","107.04857039527856","4890.951612462579","84.00556647987675","3.785477871352909","784.9318246931839","551.0","107.0","4788.5","364.5035853070606","387.12606672623593","52.8754343345701","2.2825136323633135","151053.0","30404.0","1387843.0","15","50","0","1","1","1"
